,imdbid,year,rating,id,title,Wikipedia movie ID,Freebase movie ID,Movie name,Movie box office revenue,Movie runtime,result,genres,countries,languages,female_actor_ratio,male_actor_ratio,female_actresses,male_actors
1620,85333.0,1983,1,455,Christine,2071077,/m/06k4hg,Christine,21017849.0,100.0,0,"Thriller, Horror, Supernatural, Cult, Mystery, Film adaptation",United States of America,English Language,0.2727272727272727,0.7272727272727273,3,8
1621,86190.0,1983,1,671,Star Wars: Episode VI - Return of the Jedi,50744,/m/0ddjy,Star Wars Episode VI: Return of the Jedi,475106177.0,135.0,0,"Science Fiction, Adventure, Space opera, Fantasy, Family Film, Action",United States of America,English Language,0.05263157894736842,0.9473684210526316,1,18
1622,85478.0,1983,3,1105,Educating Rita,9472711,/m/028b83l,Educating Rita,14648076.0,110.0,1,"Romantic comedy, Romance Film, Comedy",United States of America,English Language,0.4,0.6,4,6
1623,86465.0,1983,1,1667,Trading Places,520990,/m/02l11z,Trading Places,90404800.0,118.0,0,"Satire, Comedy, Comedy of manners",United States of America,English Language,0.2,0.8,3,12
1624,85701.0,1983,3,1785,"Hunger, The",1139763,/m/049r46,The Hunger,5979292.0,96.0,1,"Thriller, LGBT, Erotic Drama, Horror, Erotica, Cult, Erotic thriller, Romance Film",United Kingdom,English Language,0.5833333333333334,0.41666666666666663,7,5
1625,84390.0,1983,3,1793,"Ballad of Narayama, The",5472438,/m/0dndpx,The Ballad of Narayama,,130.0,1,"Japanese Movies, Drama, Comedy, World cinema, Art film",Japan,Japanese Language,0.625,0.375,5,3
1626,86618.0,1983,1,1822,Yellowbeard,1954206,/m/068mlb,Yellowbeard,4300000.0,96.0,0,"Parody, Swashbuckler films, Adventure, Action/Adventure, Adventure Comedy, Comedy, Action",United States of America,English Language,0.13333333333333333,0.8666666666666667,2,13
1627,85276.0,1983,0,2255,Breathless,5989305,/m/0fjdgm,Breathless,19910002.0,93.0,0,"Crime Fiction, Remake, Drama, Suspense, Romantic drama, Crime Thriller, Romance Film",United States of America,English Language,0.25,0.75,2,6
1628,86216.0,1983,2,2387,Rumble Fish,423546,/m/026rdr,Rumble Fish,,94.0,0,"Crime Fiction, Black-and-white, Drama, Film adaptation, Coming of age, Teen",United States of America,English Language,0.15384615384615385,0.8461538461538461,2,11
1629,85482.0,1983,3,2599,El Norte,73451,/m/0jqqg,El Norte,,141.0,1,"Thriller, Tragedy, Drama, Indie, Adventure",United States of America,"Maya, Yucatán Language, English Language, Spanish Language",0.36363636363636365,0.6363636363636364,4,7
1630,85496.0,1983,3,3376,Dark Habits,4796062,/m/0cnps3,Dark Habits,,115.0,1,"LGBT, World cinema, Satire, Drama, Comedy, Black comedy",Spain,Spanish Language,1.0,0.0,7,0
1631,85859.0,1983,1,3519,Local Hero,242104,/m/01k40w,Local Hero,5895761.0,111.0,0,"Cult, Drama, Comedy",United Kingdom,English Language,0.14285714285714285,0.8571428571428572,1,6
1632,85267.0,1983,3,3644,Born in Flames,390693,/m/022npf,Born in Flames,,90.0,1,"LGBT, Science Fiction, Drama, Comedy, Feminist Film, Dystopia",United States of America,English Language,0.75,0.25,3,1
1633,85838.0,1983,3,3672,Lianna,1524739,/m/057z1g,Lianna,,113.0,1,"LGBT, Erotic Drama, Indie, Gay, Gay Interest, Drama, Gay Themed, Romantic drama, Romance Film, Feminist Film",United States of America,English Language,0.6,0.4,3,2
1634,86567.0,1983,1,3685,WarGames,34130,/m/08720,WarGames,79567667.0,114.0,0,"Thriller, Science Fiction",United States of America,English Language,0.13333333333333333,0.8666666666666667,2,13
1635,86541.0,1983,2,3892,Videodrome,456587,/m/02bqvb,Videodrome,2120439.0,87.0,0,"Thriller, Mystery, Science Fiction, Horror",Canada,English Language,0.5,0.5,5,5
1636,85549.0,1983,3,3972,Flashdance,168602,/m/016kz1,Flashdance,92921203.0,94.0,1,"Dance, Musical, Drama, Romantic drama, Romance Film, Musical Drama",United States of America,English Language,0.4444444444444444,0.5555555555555556,4,5
1637,86393.0,1983,3,4283,Superman III,1059701,/m/042g97,Superman III,,125.0,1,"Thriller, Science Fiction, Adventure, Superhero movie, Superhero, Action/Adventure, Fantasy, Comedy, Family Film, Action",United States of America,"Italian Language, English Language, Spanish Language",0.36363636363636365,0.6363636363636364,4,7
1638,86425.0,1983,1,4448,Terms of Endearment,113427,/m/0sxfd,Terms of Endearment,108423489.0,132.0,0,"Romantic comedy, Tragedy, Comedy film, Family Drama, Comedy-drama, Drama, Film adaptation, Romance Film, Tragicomedy, Family Film",United States of America,English Language,0.25,0.75,2,6
1639,86425.0,1983,3,4449,Terms of Endearment,113427,/m/0sxfd,Terms of Endearment,108423489.0,132.0,1,"Romantic comedy, Tragedy, Comedy film, Family Drama, Comedy-drama, Drama, Film adaptation, Romance Film, Tragicomedy, Family Film",United States of America,English Language,0.25,0.75,2,6
1640,85601.0,1983,0,4585,Go for It,22906962,/m/063y938,Go for It,,107.0,0,"Comedy film, Action, Adventure",United States of America,Italian Language,0.23529411764705882,0.7647058823529411,4,13
1641,85894.0,1983,1,4622,"Man With Two Brains, The",199505,/m/01cb7r,The Man with Two Brains,10353438.0,93.0,0,"Parody, Romantic comedy, Science Fiction, Horror, Satire, Comedy, Romance Film",United States of America,English Language,0.4,0.6,2,3
1642,85672.0,1983,3,5257,Hercules,3283236,/m/0936cl,Hercules,9000000.0,99.0,1,"Cult, Science Fiction, Adventure, Costume drama, Action/Adventure, Fantasy",United States of America,"Italian Language, English Language",0.42857142857142855,0.5714285714285714,3,4
1643,86250.0,1983,1,5321,Scarface,267848,/m/01nln3,Scarface,65884703.0,170.0,0,"Crime Fiction, Thriller, Gangster Film, Action/Adventure, Drama, Crime Thriller, Action",United States of America,"English Language, Spanish Language",0.17647058823529413,0.8235294117647058,3,14
1644,85407.0,1983,1,5427,"Dead Zone, The",451062,/m/02b0l5,The Dead Zone,20766616.0,103.0,0,"Thriller, Science Fiction, Horror, Indie, Supernatural, Psychological thriller, Political thriller, Crime Thriller",United States of America,"Polish Language, Russian Language, English Language",0.3,0.7,3,7
1645,85334.0,1983,1,5473,A Christmas Story,932424,/m/03r6_w,A Christmas Story,19294144.0,93.0,0,"Christmas movie, Family Film, Comedy",United States of America,English Language,0.2,0.8,2,8
1646,85933.0,1983,0,5945,Merry Christmas Mr Lawrence,558578,/m/02pxst,"Merry Christmas, Mr. Lawrence",,124.0,0,"LGBT, Japanese Movies, Prison film, War film, Period piece, Drama, Homoeroticism, Film adaptation",Japan,"Japanese Language, English Language",,,0,7
1647,85811.0,1983,1,6126,Krull,4622896,/m/0cd3kf,Krull,16519463.0,121.0,0,"Science Fiction, Sword and sorcery films, Stop motion, Fantasy, Sword and sorcery, Romance Film, Action, Adventure",United States of America,English Language,0.2222222222222222,0.7777777777777778,4,14
1648,86034.0,1983,2,6313,Octopussy,541642,/m/02n72k,Octopussy,187500000.0,131.0,0,"Thriller, Action/Adventure, Adventure, Action Thrillers, Glamorized Spy Film, Crime Fiction, Action, Spy",United States of America,"Russian Language, German Language, English Language, Spanish Language",0.2777777777777778,0.7222222222222222,5,13
1649,85959.0,1983,1,6439,"Meaning of Life , The",205512,/m/01d4dr,Monty Python's The Meaning of Life,18059552.0,108.0,0,"Cult, Parody, Satire, Comedy, Black comedy",United Kingdom,English Language,0.14285714285714285,0.8571428571428572,1,6
1650,86543.0,1983,1,6791,"4th Man, The",3047329,/m/08m_50,The Fourth Man,,102.0,0,"Thriller, LGBT, Horror, World cinema, Erotic thriller, Psychological thriller, Mystery, Drama, Black comedy, Romance Film",Netherlands,Dutch Language,0.25,0.75,2,6
1651,85750.0,1983,3,7243,Jaws 3-D,1173339,/m/04ddm4,Jaws 3-D,87987055.0,99.0,1,"Thriller, Natural horror films, Horror, Action/Adventure, Mystery, Suspense, Action",United States of America,English Language,0.2857142857142857,0.7142857142857143,2,5
1652,86066.0,1983,2,7563,"Outsiders, The",3186725,/m/08xxwl,The Outsiders,25697647.0,113.0,0,"Drama, Period piece, Coming of age, Teen, Film adaptation",United States of America,English Language,0.13333333333333333,0.8666666666666667,2,13
1653,86619.0,1983,3,7587,Yentl,17315314,/m/043n1r5,Yentl,40218899.0,132.0,1,"Musical, Feminist Film, Drama, Romance Film, Musical Drama",United States of America,English Language,0.5,0.5,7,7
1654,85382.0,1983,3,7750,Cujo,13235461,/m/03bzrpp,Cujo,21156152.0,95.0,1,"Thriller, Natural horror films, Horror, Film adaptation",United States of America,English Language,0.25,0.75,2,6
1655,85218.0,1983,3,8029,Barefoot Gen,18735140,/m/04gppzp,Barefoot Gen,,83.0,1,"Japanese Movies, Anime, Drama, War film",Japan,"Japanese Language, English Language",0.2,0.8,1,4
1656,86373.0,1983,1,8326,Strange Brew,797330,/m/03cv1t,Strange Brew,8571374.0,90.0,0,"Cult, Satire, Indie, Comedy, Absurdism",Canada,English Language,0.1111111111111111,0.8888888888888888,1,8
1657,87127.0,1983,1,9376,Deathstalker,12234690,/m/02vwyfl,Deathstalker,11919250.0,80.0,0,"Action/Adventure, Sword and sorcery, Science Fiction, Fantasy, Adventure",Argentina,"English Language, Spanish Language",0.3333333333333333,0.6666666666666667,2,4
1658,92860.0,1987,3,9389,Deathstalker II,12234690,/m/02vwyfl,Deathstalker,11919250.0,80.0,1,"Action/Adventure, Sword and sorcery, Science Fiction, Fantasy, Adventure",Argentina,"English Language, Spanish Language",0.3333333333333333,0.6666666666666667,2,4
1659,84904.0,1983,3,8812,Wild Style,850349,/m/03h0fg,Wild Style,,82.0,1,"Hip hop movies, Musical, Drama, Documentary",United States of America,English Language,0.25,0.75,1,3
1660,86589.0,1983,3,9130,Suburbia,670267,/m/031gql,Suburbia,,95.0,1,"Punk rock, Drama, Indie",United States of America,English Language,,,0,3
1661,86200.0,1983,3,9274,Risky Business,561226,/m/02q4rf,Risky Business,63541723.0,99.0,1,"Sex comedy, Satire, Comedy-drama, Comedy",United States of America,"German Language, English Language",0.3333333333333333,0.6666666666666667,4,8
1662,86510.0,1983,1,9705,Under Fire,3865475,/m/0b3_r7,Under Fire,5696391.0,128.0,0,"Thriller, Period piece, Drama, War film, Action, Political drama",United States of America,English Language,0.2857142857142857,0.7142857142857143,2,5
1663,86394.0,1983,1,9720,Die Supernasen,2707482,/m/07z8yl,Die Supernasen,,88.0,0,Comedy,West Germany,German Language,0.4117647058823529,0.5882352941176471,7,10
1664,86551.0,1983,2,10746,Confidentially Yours,405152,/m/024b91,Confidentially Yours,,105.0,0,"Thriller, Mystery, Drama, Psychological thriller, World cinema",France,French Language,0.14285714285714285,0.8571428571428572,1,6
1665,86542.0,1983,3,10748,Life Is a Bed of Roses,30891735,/m/04j06pb,Life Is a Bed of Roses,,110.0,1,"Musical, Comedy film, Drama, Art film, World cinema",France,French Language,0.42857142857142855,0.5714285714285714,3,4
1666,87332.0,1984,2,376,Ghostbusters,205013,/m/01d2v1,Ghostbusters,291632124.0,107.0,0,"Science Fiction, Fantasy Comedy, Supernatural, Stop motion, Action/Adventure, Fantasy, Comedy, Family Film, Action",United States of America,English Language,0.375,0.625,6,10
1667,87363.0,1984,1,406,Gremlins,382387,/m/021s41,Gremlins,153083102.0,106.0,0,"Horror, Creature Film, Cult, Fantasy, Comedy, Black comedy, Horror Comedy",United States of America,"English Language, Spanish Language",0.20833333333333334,0.7916666666666666,5,19
1668,87078.0,1984,3,413,Conan the Destroyer,1024501,/m/03_8cd,Conan the Destroyer,31042035.0,101.0,1,"Fantasy Adventure, Adventure, Costume drama, Action/Adventure, Fantasy, Sword and sorcery, Action, Sword and sorcery films",United States of America,English Language,0.25,0.75,3,9
1669,86992.0,1984,3,514,"Bostonians, The",5986077,/m/0fj5y0,The Bostonians,,122.0,1,"Period piece, Drama, Film adaptation, Romantic drama, Romance Film, Political drama",United States of America,English Language,0.5833333333333334,0.41666666666666663,7,5
1670,87928.0,1984,3,575,Police Academy,6043780,/m/0fm5t9,Police Academy,81198894.0,95.0,1,"Crime Fiction, Comedy",United States of America,English Language,0.21428571428571427,0.7857142857142857,3,11
1671,86879.0,1984,3,613,Amadeus,1065214,/m/042y1c,Amadeus,51973029.0,180.0,1,"Biography, Costume drama, Comedy-drama, Period piece, Drama, Biopic [feature], Music, Biographical film, Musical Drama",United States of America,"English Language, Italian Language, Latin Language, German Language",0.35714285714285715,0.6428571428571428,5,9
1672,86856.0,1984,3,743,"Adventures of Buckaroo Banzai Across the 8th Dimension, The",142274,/m/011xrr,The Adventures of Buckaroo Banzai Across the 8th Dimension,6227998.0,102.0,1,"Cult, Parody, Science Fiction, Adventure, Comedy",United States of America,English Language,0.17647058823529413,0.8235294117647058,3,14
1673,87884.0,1984,1,813,"Paris, Texas",237134,/m/01jf9c,"Paris, Texas",2181987.0,145.0,0,"Mystery, Romance Film, Drama, Indie, Road movie",France,English Language,0.2222222222222222,0.7777777777777778,2,7
1674,87469.0,1984,0,1048,Indiana Jones and the Temple of Doom,81503,/m/0k_9j,Indiana Jones and the Temple of Doom,333107271.0,118.0,0,"Action/Adventure, Costume Adventure, Action, Adventure",United States of America,"Sinhala Language, English Language",0.06666666666666667,0.9333333333333333,1,14
1675,88461.0,1984,3,1582,What Have I Done to Deserve This?,3829646,/m/0b24ld,What Have I Done To Deserve This?,,101.0,1,"Crime Fiction, World cinema, Drama, Comedy, Black comedy, Domestic Comedy",Spain,"English Language, Spanish Language",0.8,0.19999999999999996,4,1
1676,88170.0,1984,1,1304,Star Trek III: The Search for Spock,206879,/m/01dc8g,Star Trek III: The Search for Spock,87000000.0,105.0,0,"Science Fiction, Family Film, Adventure",United States of America,English Language,0.21428571428571427,0.7857142857142857,3,11
1677,88247.0,1984,3,1418,"Terminator, The",30327,/m/07ghq,The Terminator,78371200.0,107.0,1,"Thriller, Science Fiction, Indie, Doomsday film, Stop motion, Action/Adventure, Time travel, Action",United States of America,"English Language, Spanish Language",0.15384615384615385,0.8461538461538461,2,11
1678,88128.0,1984,3,1296,Sixteen Candles,685977,/m/032xrj,Sixteen Candles,23686027.0,93.0,1,"Romantic comedy, Cult, Coming of age, Comedy, Romance Film, Teen",United States of America,English Language,0.45,0.55,9,11
1679,87538.0,1984,3,1430,"Karate Kid, The",91133,/m/0mmbb,The Karate Kid,90815558.0,127.0,1,"Action/Adventure, Japanese Movies, Adventure, Family Drama, Sports, Martial Arts Film, Coming of age, Drama, Family Film, Action, Romance Film, Teen",United States of America,"Japanese Language, English Language",0.18181818181818182,0.8181818181818181,2,9
1680,87182.0,1984,3,1534,Dune,71415,/m/0jdgr,Dune,30925690.0,140.0,1,"LGBT, Thriller, Science Fiction, Adventure, Cult, Drama, Film adaptation, Action",United States of America,"Italian Language, English Language",0.32,0.6799999999999999,8,17
1681,88258.0,1984,1,1536,This Is Spinal Tap,99545,/m/0pdp8,This Is Spinal Tap,4736202.0,82.0,0,"Parody, Mockumentary, Indie, Cult, Musical, Satire, Comedy",United States of America,English Language,0.2727272727272727,0.7272727272727273,6,16
1682,86960.0,1984,0,1848,Beverly Hills Cop,680398,/m/032cs4,Beverly Hills Cop,316360478.0,106.0,0,"Thriller, Crime Fiction, Buddy film, Action/Adventure, Drama, Comedy, Action",United States of America,English Language,0.1,0.9,1,9
1683,88206.0,1984,3,2000,Supergirl,1616817,/m/05gzz5,Supergirl,14296438.0,139.0,1,"Science Fiction, Action, Fantasy, Adventure, Superhero movie",United Kingdom,English Language,0.5555555555555556,0.4444444444444444,5,4
1684,86973.0,1984,3,3357,Blame It on Rio,3130366,/m/08td4n,Blame it on Rio,18561998.0,100.0,1,"Romantic comedy, Sex comedy, Romance Film, Indie, Comedy",United States of America,English Language,0.5714285714285714,0.4285714285714286,4,3
1685,87644.0,1984,3,2866,Love Streams,3047956,/m/08n099,Love Streams,,135.0,1,"Drama, Comedy",United States of America,English Language,0.3333333333333333,0.6666666666666667,2,4
1686,87799.0,1984,3,3489,Night of the Comet,2381862,/m/077_8t,Night of the Comet,14418922.0,95.0,1,"Action/Adventure, Science Fiction, Horror, Indie, Doomsday film, Cult, Zombie Film, Apocalyptic and post-apocalyptic fiction, Comedy, Disaster, B-movie",United States of America,English Language,0.5714285714285714,0.4285714285714286,4,3
1687,89838.0,1984,3,3868,A Private Function,6839059,/m/0grynb,A Private Function,,96.0,1,"Parody, Satire, Comedy",England,English Language,0.3076923076923077,0.6923076923076923,4,9
1688,88161.0,1984,1,3885,Splash,338962,/m/01xvjb,Splash,69821334.0,111.0,0,"Romance Film, Fantasy, Comedy",United States of America,English Language,0.2,0.8,3,12
1689,87781.0,1984,1,4053,"Natural, The",11213660,/m/02r3w0v,The Natural,47951979.0,138.0,0,"Americana, Baseball, Sports, Period piece, Drama, Film adaptation",United States of America,English Language,0.3,0.7,3,7
1690,135033.0,1984,3,4087,Poison for the Fairies,9477007,/m/028bf0z,Veneno para las hadas,,90.0,1,"Horror, Fantasy, World cinema, Supernatural",Mexico,Spanish Language,1.0,0.0,2,0
1691,87800.0,1984,3,4182,A nightmare on Elm Street,3028191,/m/08ll52,A Nightmare on Elm Street,26319961.0,92.0,1,"Horror, Indie, Supernatural, Cult, Mystery, Slasher, Teen",United States of America,English Language,0.35714285714285715,0.6428571428571428,5,9
1692,87995.0,1984,2,4355,Repo Man,26541,/m/06m2j,Repo Man,,92.0,0,"Cult, Science Fiction, Action, Crime Comedy, Comedy",United States of America,"English Language, Spanish Language",0.25,0.75,3,9
1693,87814.0,1984,1,4589,Non ci resta che piangere,22662100,/m/05zqqrf,Non ci resta che piangere,,113.0,0,Comedy,Italy,Italian Language,,,0,2
